你好请讲其他 喂您好 先生嗯请讲 你帮我查一下我这个手机呃订了哪些套餐能看得出来吗 这边帮您看了一下有收费的业务套餐费一个月八十八然后这边有一个来电提醒一个月三块钱然后有一个彩铃六块彩印三块手机阅读六块没有其他扣费了 彩铃六块六块是什么东西啊 彩铃六块钱手机阅读六块彩印三块这些业务要取消吗 什么阅读 
早上好请讲 诶你好麻烦帮我看一下就是这个 手机它 最低消费是 呃您是要开通的业务有什是什么是吗 对 我这样吧除了套餐费八十八之外额外有一个来电提醒还有一个是五十块钱一g的流量套餐 呃就是那那个五十块可以取消吗 
您好请说 诶今天呃帮帮我查一下本机什么套餐呢 转入本机是新飞享八十八套餐下个月是吗下个月改成五十八的商旅套餐一百五十分钟一百五十兆流量的可以用完 啦你是说本机现在是八十八的是吧 
呃您好请讲 好我就想问一下就是我昨天查那个怎么有那个什么短信发给我是啊什么咪咕阅读那个六块钱那个什么两个g 咪咕阅读就是手机上网那您手机我就上网看那个呃看小说啊之类的这些业务 看小说之类的业务啊 对 那个什么时候订那个东西 这个咪咕阅读的话我这边查看您这个是属于点播类只要您没有去看的话就不会产生这个费用 额没看它就没有是吧 
您好请说 诶请问一下我这个手机这个查吗他就是什么套餐的 的套餐现在用的是一个飞享八块钱套餐 好好什么套餐 那八块钱的套餐就三十分钟和来电显示 那像这个移动数据它是一个月是收入是多少 呢套餐里面没有流量 没有流量费啊对二十二一个月 
您好高兴您服务 噢你看你看我的卡有什么业务 挺好您稍等一下有开通的业务是来电提醒然后你自己月租三十八 那还有什么 没有了就这两个 那这个这个流量吗 流量是一点五g 一点五g全国的还是 
好的行 您好请讲 喂你好我问一下我这个卡是一个月是多少的 好的您稍等一下哈 哎然后这个流量到一百五十然后吧的套餐哎不要好的 对 哎 你好女士您好八块的套餐 
您好 噢帮我看一下那个我手机有开什么业务帮我开 我帮您看一下呃您目前的话我帮您看一下您这边有一个三十八的基本套餐额外还有个五十块钱流量包这个业务 五十块钱的是什么的十块那个吗 跟另外没关系是本机号码里面开一个五十块钱一个g的一个流量补充包的业务 啊就那你这个帮我取消掉吧 好的那帮您五十块钱包帮您关掉了关掉完之后十块钱流量包流量它只能在本月使用我要是没用完之后就没有了您看好吗 呃你这个反正就就下个月没有吗是吧 
你好 喂你好 嗯请说 我昨天有刚申请了一个五十八块钱的套餐 嗯 然后我原先不是有一个八十八的套餐呢 呃我看一下对原来有八十八那会自动取消嘛下个月就是五十八了 噢会自动取消掉是吗 
您好很高兴为您服务 帮我查一下我这个本机有订什么 您有订购了一个十八套餐还有来电提醒其他收费包月我帮您查询噢才家庭网其他暂时是没有了不是有一还有您学校那边有一个和教育沟通包月的 呃呃那个刚刚给我取消掉 诶好的那还有什么需要帮您的 没有就是就是这个额包月那个给我取消 恩好可以没有别的问题的是吗 没有没有谢谢你 
您好请讲 呃你好我这手机开通国际漫游了吗 嗯我帮您看一下哈啊您好您这个漫游功能还没开要帮您开一下 吧好 您有需要使用流量吗 哎可以开起来哈 噢请稍等那您是去哪里漫游呢收费都有 四月份噢 
高兴服务 您好请说 哎你好帮我看一下我下个月套餐是不是八块钱的 嗯马上帮您查询啊对的 好帮我能取消的全部都取消掉预约取消掉 别的事那来电提醒稍后帮您取消吗 对对对 嗯好那您稍等嗯您稍等噢那来电提醒目前的话在呃活动期还没办法直接给您取消那您稍等我帮您设置一下了 
您好有什么可以帮您 喂你好我想问一下我这个手机这个套餐是不是已经失效了呀嗯 套餐的话都不会失效呀您这个是十八元套餐吗 对那我三百分钟免费还是两百分钟免费 啊为什么您这个啊分钟免费是吧您这分钟数的话就只有这个一百分钟了因为它原先给您赠送的那个这个月到期了所以说现在开始就只有您这个套餐内一百分钟还有一百兆流量了 噢那我等会儿这个月生这个月生效了是吧 嗯对这个月失效了 还有剩下我都没怎么要用完了另外又没有了我还要套餐那个十八的我现在还有什么里面话费什么不足还在交话费 
哎嗯吧您好请讲 看诶你好我刚才办理的套餐就是说有一个是下个月生效的吗然后我现在要取消掉要怎么办 取消掉 对因为我办错了要另外一张卡 噢就是您这张卡要继续用您原先的套餐是吗 对对对 请稍等一下金额您要取消的话我这边帮您报后台去申请取消了您这边的话到时候留意一下我们工作人员电话您这两天之内留意关注一下我们工作人员电话好吗 我到时候会打电话过来通知 
您好请说 哎你好请我想那个改我现在想问一下我的手机套餐是多少帮我看一下 您套餐五十八元一个月 呃现在是不是有什么八十八元套餐能升级了 呃是的 呃是升级有什么内容跟我说一下吧 五个g的流量然后有一千两百分钟通话五g流量是四点五个g是省内的五百兆全国的短信呃一千两百分钟通话是三百分钟是全国都可以用然后九百分钟是您在宁德打全国才可以用 可以吗噢行ok帮我申请八十八套餐 
你好很高兴为您服务 你帮我查询一下我这个手机是什么套餐 八十八套餐 里面有一个那个拨打一分钟是多少 一千两百分钟的通话五g省内流量诶对五千兆 十五兆噢 五千兆五g啊 全国那个现在那个这个流量还有没有什么那个比较合算 
行 您好请讲 啊喂 什么可以帮您 六五哎你好你你帮我查一下我这个手机号有没有绑绑定一个小孩子的那个校园通 校讯通嘛 开电视讯通 我看一下有有一个动力加十块钱一个月 
您好很高兴为您服务 我想问一下我这个是反正是五十八是不是五十八套餐了那个怎么会那个欠费掉啊我有流量用了超分钟数有没有超 呃您这边五十八套餐套餐外的话您这边是有那个来电提醒扣了两毛钱然后有使用到一些信息台的信息费扣了八毛钱所以总共是消费了五十九块那咱们上个月余额是五十八块五毛六所以刚好欠了四毛四这边 不客气包是多少包月区 反应给他 啊 嗯嗯 什么优惠啊啊现在在旁边吗 
哎你好 哎 哎有什么可以帮助您的 我今天这个套餐是什么套餐 呃您现在使用的是三十八元套餐 噢 嗯嗯 噢 
您好请说 哎 你好 噢你帮我看下我这个刚刚开通了什么东西啊 好的嗯您好我帮您看了一下您这张卡现在就只有剩下您的那个套餐费十八块钱没有刚才刚开通的业务啊 那个刚刚发信息说什么下个月就开始进行了 刚才收到短信 对啊它刚刚又收到一个短信说下个月几号开始进行什么一年的 
您好请讲 对诶你好我问一下我这个本机套餐是什么样子的 本机套餐办的是一个八十八块钱的套餐包含两百二十呃包含这个一千两百分钟通话还有五个g流量 我以前不是五十八吗 对您后面升级成八十八的了十月份升级的那您另外开通了一个二十块钱的流量套餐其实就可以不用开了这个我帮您取消 呃我交那个二十块流量套餐给我取消吗 恩好先帮您取消好了下个月关闭那取消以后流量限当月使用其他我再帮您看一下 哎我知道你怎么不是五十八吗怎么业务可以改吗 
请 助的这个办那么好啊您好请讲喂呃您好 噢我想问一下就是我今天刚开了一个流量套餐吗但我这边呃选择是呃立即生效可是短信他通知我说是次月生效 为您办的是那个七十块的流量包因为您有去参加了那个送话费的活动它就只能是下个月生效如果说您单单没有参加活动的时候今天开的话它是立即生效的 那我现在能取消掉吗 我看一下啊 诶 现在也无如果不要的话我帮您登记到后台取消 
您好噢你好我想了解一下我现在有开通一个什么手机视频的那个是吗 的我看一下啊 就是能不能 是吗不客气帮您查一下里面没有手机视频 嗯 哎你好它是携号的要等到厦门来显示有手机视频业务要取消我这边才能给他个星号业务手机视频 对他提示有手机视频 当时这个用户办理的业务当中没有手机视频业务啊 
您好请讲 你好嗯你好那个我我我这个是不是有一个那个七十块流量包我现在想取消了 嗯我帮您看一下嗯对那帮您取消掉是吗 嗯对对对 嗯嗯好的 谢谢噢 嗯不客气已经取消好了下个月就没有了这个月还能还能用的 哦好好好谢谢啊 
你 给我查一下喂你好 你好 那就是我麻烦问一下就是我现在用的是什么套餐 四g飞享三十八b套餐 呃因为我现在流量不是超了吗问一下这那个现在有什么别的优惠的那个流量包吗 如果您是这个月您使用的话您看一下五百兆够用吗 五百兆的话 
你好 喂你好 恩还有什么需要帮助吗 我我这个手机是什么套餐的 这张卡我帮您看了是我们的自选套餐就是套餐我帮您算了一共是九十八每个月 诶能能不能改改改一下 你要改什么呢 唉一一有没有一百二十八的那种 
您好请您说 你好我想帮我查一下本机有没有开通那个来电提醒啊 好我马上帮您检查现在您手机没有开通来电提醒呢 喂 没有开通来电提醒呢 噢没有开通来电提醒你帮我开通一下那是两块钱吗三块钱 两块呢就是那个关机六接电话发短信通知的现在开通嘛 现在就开通嘛噢谢谢 
您好请讲您好嗯请说恩看一下 嗯你帮我查一下我那个手机的什么套餐 恩好的我帮您看一下您现在本机套餐呢是九块钱的套餐然后包含三个g的视频优酷视频流量然后套餐里面的话额外还有一个一天一块钱五百兆的流量包 有用有扣费不用不扣费 其他就没有了 一个月九块钱是吧 对是的 呃还有其他工更改 
