一个您好请问您稍后宽带办理还是咨询是是办理我做的是幺八八的套餐原来有送宽带的是吗哦 您要办理的那个地址哪里报一下 请问好好静安区金山路 十七号省军区第六感觉吗稍等一下七 
您好请讲 诶你好我办你现在现在因为我以前是老套餐我想问一下就是说现在我这种消费的有没有什么新套餐呐 现在有新的那种和家庭套餐像九十九的它上面总的是本地打国内电话三百分钟有一g的是全国流量一g的是省内流量然后宽带是有一百兆这种是新版的您可以到营业厅里面去改新的套餐 短信套餐我这边转不了吗 
您好请讲 呃就是现在有没有那个五十元套餐呢 无限套餐也是说流量没限制的吗 呃话话费通话的呢 
你好请说对 喂然后能开呃流量包啊哎 您是说这个月补充的吗 对 
您好请讲 诶你好我问一下就是说家庭网就是说一个月三块钱它是几个人你能能联系几个号码呀 家庭网是吗 呃 
您好请说 喂麻烦你问一下现在那个全球通八十八套餐是什么什么样的 全球通八十八套餐是吗对对对从飞享八八套餐是有五g的流量是五g流量在省内都可以使用另外还有赠送一千两百分钟通话分钟数可以用 一百分钟吗 
嗯 您好很高兴为您服务 诶你好现在有什么那个流量包吗 流量包比较多人办了有一款六十块钱六个g的它是一次性扣六十给六个g流量然后半年之内用完就好了 
嗯您好请说 诶你们有个新秋的一个什么飞享套餐是什么 噢也是飞享五十八套餐里面是有三个g流量在省内可以用然后打电话是有四百分钟其中呢有一百分钟是全国的另外三百分钟有要求必须在莆田本地打您平时会不会在外地经常用吗出差漫游啊 那我昨天问你们你们居然跟我说没有就有什么五十八块钱是五五百兆跟一百分钟的 
很高兴为您服务 诶你帮我查一下我这个套餐就是有多少流量 现在您还参加了一个流量的活动 就原价了 
您好请说 刚才给我发的这个哎你好美女 噢 诶我问一下你们那个上移动的有那个呃幺八八套餐那个一千两百二十 
幺您好请讲 喂你好请问下现在有什么流量包呃不要那个了 流量包是吧流量包现在有个六十元有六个g的全国流量有效期可以用半年的平均下来就十块钱一个g这样子 十块钱一个g是吧 
您好请讲 嗯 恩您好 呃我想请问一下那个视频定向流量是说就说只能看视频嘛 
您好很高兴为您服务 喂你好 您好很高兴 收到你们公司发一条短信来什么彩信业务每月扣三块什么东西呢 
您好请说 啊 您好 喂 
您好有什么可以帮您呃 噢你好就是我想问一下咱们移动有没有那种无限流量卡那个业务 就是无限流量是没有线的那个无限流量还是没有限量的有无限流量没有限量了很多这样子啊没有限量的无限流量的话我们这个这种专门的卡是没有我们有套餐是这么呃对啊我就是问问我我就说有没有说它那种套餐噢还有一百 话费 
高兴您服务 呃喂 您好 哎你好那个我想问一下我那个套餐 
嗯 喂您好很高兴为您服务您好很高兴为您服务诶您好你说 呃就是我想问一下我那个流量快用完了呃然后它不是有发那个微信给我们然后是那个营业厅的然后直接取消有一个呃是就是自动续订的套餐是讲且十元一次这种的是你这边有吗 啊套餐有啊是五十块两g的流量包是按天折算的像今天都十八号了吗今天十八号您办理五十块两g的我们就收您二十三块零一分有九百四十九百四十二兆今天开的话 
您好请讲 哎你好我想问一下就是嗯那个他们不是有一种八十八十八元八十八元每个月然后流量是无限的然后通话是一百二十块一千两百分钟来是的 没有八十八无限流量无限流量是这种是一百三十八就您现在这个 啊我知道是这个但是怎么你们本金都在做广告说 
下午好 诶你好你好我想问一下那个不是有那个一天一g的那个流量套餐呢 一天一g这个是流量王的号码卡正在重新入网一张再重新买一张流量王的号码然后跟哪个号码进行捆绑付费关系才可以啊 啊那那这个那个套餐是多少 
您好请讲 诶我想问一下它现在那个呃有没有什么套餐就是说流量比较多的 稍等啊 什么 
您好请说 嗯这边有没有十块嗯要优惠的流量套餐 优惠的流量套餐现在比较优惠六十元六g的了 嗯六十元六g比较那个有限时间吗 
嗯 诶你好您好请问什么可以帮到您呢再见 诶我想问一下你这个一百五十八套餐了它到时多少流量多少分钟啊 嗯这号码现在这张卡新款的它通话分钟数是四百分钟上网流量套餐的话是有三个g但由于您是在十月十七号十七号买的我们套餐金额试着办的所以只收您二十八块六毛钱的月租然后您的数据上网流量我们这边折算完之后应该只剩下一点五个g左右通话时间都全部加起来有一百九十八分钟 
你好您好请讲 喂请问一下我这个套餐的话一个月流量收通话费是多少 噢您现在套餐的话是八十八的然后每个月通话的话有一千两百分钟全国的都可以打流量每个月有五个g省内的之前当月费用 噢 
您好很高兴为您服务 那我想问一下那个流量那个国内流量跟省内流量什么区别 国内流量就是说在全国都可以通用的省内流量就只能在福建省内用 噢是这样子 
您好很高兴为您服务 呃现在那个短信有什么套餐的呀 短信的有十块两百条二十块四百三十块六百兆 没有之前那种六块钱还是几块钱的吗 
您好请讲 你好请问一下我这里面应该是什么流量那个ip是怎么弄啊 安心包它不用收费这个的话是长期有效的在您手机流量五百兆用完之后如果您有接着上网它会自动按照十块钱一百兆给您补充 噢一直都是这样子吗 
帮助您很高兴为您服务 啊我想问一下现在有什么套餐吗那个流量套餐 流量套餐有啊流量套餐比如说您套餐里面有五百兆国内流量然后我们有另外送给您一个g福建省的流量啊然后噢现在在六十兆如果流量不够用可以另外开流量套餐比如说有三十块一个g的另外开也可以啊 噢三十块一个g的就就是买一个月一个月买吗 
您好请说呃喂你好 呃现在还有八元的那个套餐嘛 八块钱的是吗对噢有啊 有是吗 
您好很高兴为您服务您好 诶你好我想问一下我的店铺里看到幺三九的那什么和家庭套餐是怎么样啊嗯 就是它有送您一个宽带一百兆然后送您的互联网电视的账号然后额外送您四个g的流量还有六百分钟的通话 不是我五个g吗五五个g一千两百分钟 
您好很高兴为您服务 我问一下 诶您好 我想问一下呃你可不可以帮我查一下我宽带的这个就是业务区在哪里就是我这个宽带只能在每次吗还是什么那个业务不是安装地址是他人在哪一边用 
您好请说 诶你好 喂你好 嗯我没流量了应该还可以加油包是怎么样的加油包 
您好很高兴为您服务啊 我现在想问一下有没有便宜的流量啊呃本地的只要中国的就要那 那这样我们没有那种本地的流量套餐我们这边开的套餐都是全国通用的不管您在本地或者在外地都能用的这种的 没有本地便宜的流量啊 
您好很高兴为您服务 嗯有那个无限流量那套餐吗 无限流量您的流量是吧流量的话如果是漳州本地不限量的话是一百三十八怎么 那套餐说 
嗯您好请讲 哎你好 嗯嗯 哎问一下现在不是那个这个外面打电话那个到别的地方那个不是那个提醒那个漫游漫游费什么的这个对呀 
您好请说 呃您好那个有什么就是适合就是国内流量包推荐给我吗 国内流量包您稍等一下 噢 
您好请说 哎你好我想问一下就是我现在这个手机套餐嘛好像恩刚才好像流量太少了你帮我看看有没有其他更适合我的套餐 噢你现在段的是属于三十八套餐如果比较多的话我们有个新飞享五十八套餐套餐月租十八块钱 我我然后有没有有没有充的月租的我不要那么高月租的那么高月租流量这样说了但是不就是我自己买什么区别 
你好请说 哎你好我想问一下就是现在那个因为我流量包已经用完了那我想问一下现在有比较什么呃比较好的比较优惠的那个流量包吗 优惠的话就是六十元六g的活动最多可以用一百八十天您现在人是在这个福建省内吗 对我这个刚好失效今天给我发了一个信息那不然再帮我开通一下 
小时我看 您好请讲 喂你好 取消 
啊您好高兴您服务 哎你好帮我查一下我的套餐是现在是用的哪个档次了好吧 呃您现在套餐是五十八的套餐一百五十分钟通话一百五十兆流量 那为什么每个月都要百来块钱话费嘞 
您好请讲 你好我想我想问一下我这个手机 前两天他说订的套餐是什么样的套餐我这 目前 
您好请请讲 诶我想问一下那个发那个短短信那个什么三星客户怎么延长一年什么意思啊 噢它是说您这边有重新星级您是担心的根据您哎 讲什麽 
您好请讲 诶你好帮我查一下噢就是呃我这个流量的话有国内的吗还是只有省内的 我看一下稍等 对 
哎 你好哎你好你帮我看下这个有什么是包套这个套餐不够用了嘛有什么便宜的套餐呐 嗯现在帮您看一下对也是幺三九套餐是有这个送宽带的那如果您要改套餐要把宽带取消才能改 不知道搞装宽带的我这个我那个流量用完了吗流量用完了我我是说再加流量有什么便宜的吗 
早上好您说 诶你请问一下我这个套餐我手机卡这个套餐的话是每天有五百兆还是他就一共只有五百兆呀 每天五百兆省内流量 每天五百兆省省内流量嘛 
您好请说 啊那个嗯我想了解一下就是我现在目前的这个套餐卡里面那个流量这块是多少 您这个十八块钱的套餐有一百兆的流量 那我现在要改套餐就是那个流量三倍增加一点的 
