一个 您好 请问 您 稍后 宽带 办理 还是 咨询 是 是 办理 我 做 的 是 幺 八八 的 套餐 原来 有 送 宽带 的 是 吗 哦   请问 好好 静安区 金 山路
您好 兴 您 服务   那个 那个 是 假日 流量 包
您好 很 高兴 为您服务   就是 如果 您 话费 积分 比较 多 的话 可以 发给 话费 累积 的 积分 给 您 变 的 话费 扣 您 积分
您好 很 高兴 为您服务 喂 你好 哎 您好 请 讲   您 说 这个 号码 的 四 g 高清 语音 通话 对 吧 这个 功能 呢 是 不 收费 的 但 您 手机 上 是 有没有 被 被 标识 什么 品牌手机
高兴 您 服务   那 这个 的话 是 那个 我们 赠送 的 二十块 钱 您 真的 是 腾讯 vip 的 给 您 是 三十个 gb 呃 另外 的话 我们 现在 这个 在 搞 活动 所以 免费 用到 年底 但 您 之前 的话 我们 会 打进 一笔 专款 会 帮 您 抵扣 掉 这笔 费用
您好 很 高兴 为您服务 您好   有 按 呃 有 个 叫 任 我 用 的 一个 套餐 但是 无限量 使用 流量 然后 它 是 有 一个 签收 到 一个 限速
好 的 您 要 改成 什么样 的 套餐   啊 那 您 可以 换成 最低 的 十八元 一个月 就 每个 月 帮 您 一 百兆 流量 然后 打 全国 电话 都 是 一毛 九 一分钟 全国 接听 免费
您好 很 高兴 为您服务   的 充值 的 服务
您好 很 高兴 为您服务   三十天
您好 高兴 为您服务   请 说 哎
您好 先生 您好   嗯 就 说 您 这边 之前 是 加 了 一个 七十块 两个 g 流量 可选包 按天 折算 的 那么 是 指 这个 月 流量 用 工作人员
您好 很 高兴 为您服务 唉 你好 先生   是 的
您好 很 高兴 服务   也 就 说 让 您 升级 套餐 九三
很 高兴 为您服务   你好 在 听
您好 很 高兴 为您服务   那么 就是 一个 全国 流量 我 看 一下 这 里面 的 里面 有的是 吧 我 看
服务 您好   一 百兆 年付 的话 目前 是 一一 零 六零 然后 返 您 两百元 话费
您好 很 高兴 服务   加多少
好 的 您好 很 高兴 为您服务   带 宽带 了 您 是 按照 移动 宽带 就是 承诺 消费 送 宽带 活动 要 参加 对 对 对 对 对 对 对 就 那个 稍等一下 我 帮 您 转接 宽带 专席
您好 很 高兴 为您服务   这个 月 的话 我们 直接 给 您 加个 三十元 有 一 千兆 的 流量 三十块 钱 一 千兆 你好 请问 听 得到 我 的 声音 吗
高兴 为您服务 您好   您 说 的 是 小卡 的 服务 吗 先生
您好 很 高兴 为您服务 您好 很 高兴 为您服务   是 的 它 是 个人版 的 套餐 那 您 这边 需要 办理 吗 还是
对 您好 很 高兴 为您服务   您 每个 月 固定 是 一 百兆
您好 很 高兴 为您服务   一块 对 有 啊 一百三十八 的话 我们 有 一个 呃 您 要么 就 一百二十八 的 好 了 一百二十八 有 三个 g 的 流量 然后
很 高兴 为您服务   请 说
您好 很 高兴 服务   对 啊
您好 很 高兴 为您服务   打电话 就行了
您好 很 高兴 为您服务   那 一个月 四个 g 够 吗
您好 很 高兴 为您服务   嗯 对
您好 很 高兴 为您服务 喂 你好 我   嗯 嗯 这边 的话 我 帮 您 呃 有 的 但是 他 如果 您 要 订购 的话 他 是 在 五十块 钱 这 一档 的 才 会 有 这个 变动
流量 对 吧   流量 的话 您 现在 目前 是 两个 g 的 流量 如果 超出 流量 都 是 按照 两毛 九 一兆接 收费
您好 很 高兴 为您服务   我 想
请 说   啊 对 要 开通 的 不 开通 的话 没有 服务 的 要 开通 一下 漫游
您好 很 高兴 为您服务   恩好 的 我 看 一下 您 这个 号码 本月 是 今天 三十元 五百 兆 那 现在 办理 的话 是 呃 就是 改 流量 的话 要 下个月 生效 当月 如果 加 流量 只能 加 加油 包 的
您好 很 高兴 为您服务   七号 到 十一号
您好 很 高兴 服务   活动 的话 是 要 截止 到 一 七年 的 十月底 十月底
这边 您 是 什么 套餐   还是 办 原来 的 五十八 的 宽带 吗
您好 很 高兴 为您服务   就是 流量 不够 用 通话 不够
您好 很 高兴 为您服务   三十 八块钱 套餐 的话 那 就是 五百 兆 流量 打电话 一毛 九 一分钟 全国 接听 免费 嗯 这 就 三十 八块钱 套餐
好 很 高兴 服务   嗯 对
您好 很 高兴 为您服务   您 这边 的话 从 今天 用到 月底 大概 还 需要 多少 兆 流量
您好 很 高兴 为您服务   你好
您好 很 高兴 服务   你好
您好 很 高兴 为您服务   通话 的 高清 就是 那个 vip 那个 高清 通话 是 这个 吗 啊 这个 这个 通话 中 可以 上网 的 一个 服务
很 高兴 为您服务   对 的 是 一百二十八 块钱 一个月 的
对 的 您好 很 高兴 为您服务   呃 您 办 的 是 三十 兆 的 五块 钱 三十 兆 流量
您好 很 高兴 为您服务 您好   已经 到 了 到 账 呢
您好 很 高兴 为您服务   呀
您好 兴 为您服务   现在 套餐 都 是 在 通话 和 流量 的 呀
很 高兴 为您服务   嗯 嗯
您好 很 高兴 服务   好 最低 十八块 一个月 但 很 抱歉 目前 改不了 原因 是因为 目前 系统 在 升级 改不了 业务 的 您 要 过 两个 小时 之后 再 来电 办
您好 高兴 服务   要 积分 兑换 成 话费 是 吧
对   那个 您 要 办 可以 办理 呀 每个 月 返 二十三 块钱 签约 一年
为您服务   您 说 套餐 什么 发短信 给 您 是 吧
为您服务   刚刚 我
高兴 为您服务 呃 您好 我 想   好 谢谢
您好 很 高兴 为您服务   呃 请问 您 说 的 是 本 机号码 对 吗 本机 唉 本 机号码 对王 是 上海 美
很 高兴 为您服务   你好
您好 兴 为您服务   可以 改 最少 十八块 钱 一个月 的 里面 有 一 百兆 流量 打 一分钟 一毛 九 的
嗯 您好 很 高兴 为您服务 你好   嗯 有 的 今天 最后 一天 啊
您好 请 讲   嗯 您 来电 的 号码 不是 上海 的 您 我 这边 要 帮 您 转回 当地 幺 零零 八六 咨询
您好 很 高兴 为您服务   这 应该 是 您 原来 有 办理 集团 业务 它 有 这个 月租 优惠 的 一个
您好 很 高兴 为您服务   您 这个 套餐 每个 月 的话 流量 是 有 有 一个 g 的
您好 很 高兴 为您服务   您 这个 套餐 每个 月 的话 流量 是 有 有 一个 g 的
您好 很 高兴 为您服务   这个 月 还是 以后 每个 月 都 要
您好 很 高兴 为您服务   嗯 流量 都 可以 扩容 的 根据 短信 来 回复 就 流量 增加 一些 费用 不变
您好 请 讲 您好   怎么 会 欠 八块 最低 的 就 十八块 的 飞享 套餐 或者 恩对
它 是 这样 的 它 是 两个 g 全国 流量 另外 就是   送 两个 g 本地 呃 送 两个 全国 流量 而且 他 是 要 呃 就是 您 原先 流量 是 小于 这个 一个 g 的 版本 才 可以 送 然后 我 看 一下 您 本月 是 办 了 两个 g 的 版本 所以 这个 送 两个 g 就 不能 送 了
高兴 为您服务   恩
您好 请 讲 您好   嗯 嗯 好 的 帮 您 看 一下 啊 请稍等 感谢您 耐心 等待 现在 亲情 号码 里面 有 四个 副 号码 是 的
您好 很 高兴 为您服务   对
您好 很 高兴 服务   您好 请 讲
您好 很 高兴 为您服务   呃 对 三 g 还 另外 送 三 g 送到 明年 六月 充值 月份 开始 送 就 帮 您 办理 一下 吧
您好 很 高兴 服务   是 国内 还是 国际 呀
您好 请 讲   呃 宽带 费用 每个 月 收取 二十块
您好 很 高兴 为您服务   呃 本地 流量 只能 在 上海 本地 使用 的 噢 然后 国内 的 流量 在 国内 也 可以 用 在 都 可以 用 的
您好 很 高兴 服务   你好
开通 国际漫游 就 可以 了   没有 功能 费 的 只有 使用费 不 使用 也 是 不收 的 再订 那 他 不会 产生 任何 资费
您好 很 高兴 为您服务   您好 请 说
为您服务   嗯 是 您 公司 这边 需要 办理 短号 业务 是 吧
您好 很 高兴 为您服务   什么 呢
您好 很 高兴 为您服务   流量
您好 很 高兴 为您服务   你们 是 嗯 喂 本 机号码 办理 对 吗
您好 请 讲 唉 你好   那 您 目前 的话 是 在 外地 还是 在 上海 用
您好 很 高兴 为您服务   喂 你
您好 很 高兴 为您服务   您好
您好 很 高兴 为您服务   流量 多一点 的 嗯 就 发给您 看 一下 对 吧
您好 很 高兴 为您服务   嗯 嗯 对 呀 就是 改成 自选 套餐 流量 您 之前 是 一个 g 嘛 然后 现在 改到 呃 两个 g 然后 再 送 两个 g 送到 明年 六月 十号 不 对 也 就是 一个 g 的 噢 那 就 只能 用到 两个 g 另外 两个 g 不能 送能 享受 两个 g 今日 免费 用 呃 如果 您 之前 的 流量 是 小于 一个 g 的 嗯 然后 再办 一个 g 的话 可以 想 再 办 一个 五十元 这 一档 的话 可以 享受 两 g 送 两 g 你 之前 那个 套餐 本来 就是 五十元 这 一档
很 高兴 为您服务   可以 啊 可以 充值 发票 呢
您好 很 高兴 为您服务   我 是 个人 的 是 吧 您 是 个人用户 是 吧
您好 很 高兴 为您服务   呃 套餐 时间 他 都 是 跟 个人 资费 一样 的 没有 区别 一样 的
好 很 高兴 为您服务   噢 你 说 移动 打 您 电话 有 改 套餐 是不是 真的 是 吧
您好 高兴 为您服务   啊 开通 漫游 的话 就是 首先 它 国际漫游 功能 费是 没有 了 说 哪里 使用 的话 在 当地 打 回大陆 接听 拨打 过 电话 都 是 九 毛 九 一分钟 然后 上网 的话 流量 是 三块 钱三兆 的 一天 如果 话 那个 流量 费用 满 三十块 钱 的话 当天 流量 上网 方面 呢 最多扣 您 三十块 一天 另外 还有 那种 包天 的 套餐 比如说 三天 五天 七天 的 包 流量 套餐 也 有 的
您好 很 高兴 为您服务   您 说
您好 很 高兴 为您服务   流量 扩容 的 就 套餐 里 本身 是 一百元 三 g 的 现在 改 到 我们 寄 了 然后 现在 办理 还是 另外 再 送 您 五个 g 送到 明年 六月份 就 您 回 短信 就 可以 申请 了
为您服务   那 其他 的话 就是说 另外 送 流量 呢 之前 两个 流量 是 七十块 两 g 的 现在 升 到 七十块 三 g 再 送 三 g 的 国内 流量 送到 明年 六月份 就 需要 回 那个 短信 申请 一下 就 可以 了
您好 很 高兴 为您服务   呃 移动 套餐 您 是 要 咨询 哪个 套餐 号码 的 是 本机 还是 其他 号码
您好 很 高兴 为您服务   有 十块钱 一 百兆 二十块 三百 兆 三十块 五百 兆 都 有 你 要 开 多少 钱 的
您好 很 高兴 为您服务   嗯
您好 很 高兴 为您服务   有 什么 可以 帮 您 女士
您好 很 高兴 服务   可以 要 怎么 换 女士
为您服务   啊 对 是 数据 流量
您好 很 高兴 分   还要 咨询 什么 问题 呢 先生
您 服务   请 说
您好 很 高兴 服务   再见 嗯 您好
很 高兴 为您服务   嗯 嗯
高兴 为您服务   宽带 我们 这边 就是 都 是 有线 的 宽带 就 家里 有 安装 设备 上 您 讲
您好 很 高兴 服务   套餐 对 吧
您好 请 讲   有 的 但是 您 现在 改不了 您 现在 有 一个 资费 签约 五十八 元档 的 是 要 到 一 八年 的 七月 底 结束 您 现在 必须 套餐 要 五十八 或 五十八 以上
您好 很 高兴 为您服务 你好   登记 流量 套餐 您 现在 的话 是 一个 这个 月 是 没有 套餐 现在 是 一个 五十八 的 一 百兆 流量 国内 主叫 一毛 九 一分钟 对
您好 兴 为您服务   什么 四 g 流量
您好 很 高兴 为您服务   你好 请 讲 应该 这 这个
您好 很 高兴 为您服务   对
对 吧   十块钱 你 就 当月 用 对 吧 现在 没有 正好 十块钱 的 一个 九块 两毛 四 的
服务 喂 您好 请 说   每个 月 送 七百 兆 流量 呢 二
您好 很 高兴 服务   好加 流量 有 一个 加 二十块 钱加 两个 g 的 流量 全国 通用 的 需要 帮 您 加 一个 吗
密码 您好 很 高兴 服务   就是
高兴 为您服务 你好 喂 唉 你好   那 它 是 这样 的 是 一个 自选 套餐 它 是 一个 任 我 翻 呃 那个 那个 吵 他 从 流量 的 一个 活动 就是说 您 现在 是 一百二十八 套餐 里面 是 两个 g 的 就 七十块 钱 的 这个 流量 的 模组 是 两 g 的 对 吧 他 现在 那个 活动 呢 模组 是 可以 达到 三个 g 另外 再 送 您 三个 g 国内 流量 所以 总共 十六块 钱 嗯 要 干嘛 要 改 的 好 的 那 这边 跟 您 说 一下 如果 办 这个 您 的 流量 办好 了 活动 知道 了 因为 他 他 说 过去 的 流量 什么 办法 吗 就是 现在 不是 很 额外 加送 两个 g 本地 流量 吗 和 一个 g 夜间 流量 这个 活动 就 取消 了 它 那个 也 是 对 这 两个 活动 是 不能 同时 参加 的
您好 很 高兴 服务   一 百兆 一 百兆 流量 您 那边 一 百兆 流量 超出 两毛九一兆 全国 接听 免费打 国内 电话 一毛 九 一分钟 您 要 改 这个 吗
您好 很 高兴 服务   对
您好 很 高兴 为您服务   免费 升级 高清 通话
您好 很 高兴 服务 你好 我 想 问   嗯 呃 我 在 那个 上海 移动
您好 很 高兴 为您服务 您好   噢 对 我 能 看到 您 的 手机号码 的 先生 什么 问题 女士
改了   跟 这个 飞享 套餐 哪个 合算 的 套餐 您 现在 下个月 改 的 是 一个 自选 套餐 是 一样 的 不选 那个 那个 飞享 套餐 比如说 它 里面 所有 东西
您好 很 高兴 为您服务   对 这个 五十分钟 它 只能 在 上海 本地 拨打 国内 通话 然后 的话 出 了 上海 本地 这个 不能 用 他 是 送到 一 八年 的 六月份 结束
为您服务 你好 请 说   出去 的话 到时候 您 是 流量 方面 是 吧 去 哪个 国家 使用 呢
您好 兴 为您服务   流量 的话 现在 是 九块 钱三兆 的 九十块 钱 一天 五十 兆 封顶
密码 您好 很 高兴 服务   就是
您好 很 高兴 服务   您 是 哪个 号码 呀 我 帮 您 看 一下 您 先帮 我查 一下
您好 很 高兴 为您服务   他 的 有 两 g 的 流量 是 在 上海 的 吗
您好 很 高兴 为您服务   移动 套餐
您好 很 高兴 为您服务   段
您好 很 高兴 服务   对 它 是 送 两百 分钟 的 一个 区级 通话时间 这个 时间 的话 可以 再 高清 通话 下面 打电话 也 可以 不用 打电话 都 可以
哦   对 有 啊
您好 很 高兴 为您服务   您 那个 专门 的 那个 视频 流量 的 就是 九块 钱 三个 g 或者 是 二十四块 钱 三十个 g 的 那种
您好 很 高兴 服务   您好 请 讲
您好 很 高兴 服务   对 您 这个 全球 是 有 的 什么 你 这个 畅打 的 群组 有 啊 现在 什么 问题 呢
您好 刚 听 不到 您 声音 了 现在 回 拨给 您 呃 套餐 改 好 之后 就 本月 剩余 流量 到 这个 月底 会 自动 清零   本月 加 流量 的话 可以 加 一个 二十块 钱 有 两个 g 的 流量 喂
为您服务   没用 的话 下个月 改掉 了 套餐 里面 流量 查到 了 三个 g 然后 他 这边 有 活动 对会 流量 免费 赠送 您 三个 g 的 国内 流量 三 g 的 咪 咕 视频 定向 流量 这个 另外 加收 的话 都 是 送到 明年 六月份 呢
然后 您 那个 嗯   对 有 的 但是 您 这个 要 在 那个 网上 就是 移动 app 上面 订 的 我 这边 订 不了
您好 很 高兴 为您服务   唉 你好
您好 很 高兴 为您服务   比如说 您 打 给 别人 电话 然后 对方 电话 显示 另外 一个 公司 抬头 是 吧
高兴 为您服务 你好 喂 唉 你好   那 它 是 这样 的 是 一个 自选 套餐 它 是 一个 任 我 翻 呃 那个 那个 吵 他 从 流量 的 一个 活动 就是说 您 现在 是 一百二十八 套餐 里面 是 两个 g 的 就 七十块 钱 的 这个 流量 的 模组 是 两 g 的 对 吧 他 现在 那个 活动 呢 模组 是 可以 达到 三个 g 另外 再 送 您 三个 g 国内 流量 所以 总共 十六块 钱 嗯 要 干嘛 要 改 的 好 的 那 这边 跟 您 说 一下 如果 办 这个 您 的 流量 办好 了 活动 知道 了 因为 他 他 说 过去 的 流量 什么 办法 吗 就是 现在 不是 很 额外 加送 两个 g 本地 流量 吗 和 一个 g 夜间 流量 这个 活动 就 取消 了 它 那个 也 是 对 这 两个 活动 是 不能 同时 参加 的
很 高兴 为您服务   哎 好 的 稍 等 啊 我 看 一下
您好 很 高兴 为您服务   您 的 名字 报 一下 我查 一下
您好 很 高兴 服务   一 百兆 一 百兆 流量 您 那边 一 百兆 流量 超出 两毛九一兆 全国 接听 免费打 国内 电话 一毛 九 一分钟 您 要 改 这个 吗
您好 很 高兴 为您服务   恩 呃 就是 这个 积分 能 兑换 什么 可以 兑换 话费 五 五十块 钱 话费 可以 吗 呃 五十
服务   嗯 分享 包 的话 就是 套餐 里面 的 流量 包括 那个 赠送 的 流量 都 可以 分享 的
您好 很 高兴 为您服务   段
您好 很 高兴 服务   对 它 是 送 两百 分钟 的 一个 区级 通话时间 这个 时间 的话 可以 再 高清 通话 下面 打电话 也 可以 不用 打电话 都 可以
您好 很 高兴 为您服务   零元 一百 零元 一 百兆 的 网络 套餐
唉   加 到 六个
很 高兴 服务   您好 请 讲
您好 兴 为您服务   请 说
您好 很 高兴 服务   西班牙 有 的 有 三天 七十八 五天 一百二十八 七天 一百六十 八 上网 畅用 的 要 先开 国际漫游 开好 就 办 这种 流量 包才 可以 的
呃 您好 很 高兴 为您服务   是 短信 包 吗 先生
哦   对 有 啊
您好 很 高兴 为您服务   那个 六个 g 有 的 十二点 没有 了
您好 很 高兴 为您服务   最 便宜 的 最低 的 月租 是 十八块 钱 一个月 的 里面 是 包含 了 一 百兆 流量 国内 主叫 一毛 九 一分钟 全国 接听 免费 的
呃 怎么 换   呃 一百 三 g 对 吧 我 帮 您 换 七十块 两 g 吧 好 嘛
您好 很 高兴 为您服务   嗯 您 要 流量 多一点 还是 少 一点 的
您好 很 高兴 为您服务   哪个 小区
您好 很 高兴 为您服务   本 机号码 吗 呃 您 是 说 五 g 网络 是 吗
诶   我 就是 想 问 一下 就是 刚刚 短信 来 就是 随返 业务 就是 每个 月
我 想 问 一下 就是 你们 这边 有没有 什么 增加 通话时间 的 套餐 噢 这个 没有 的 不然 就要 改 套餐 了 增加 的 这种 叠加 通话时间 没有 的   一毛 九 一分钟 啊 一毛 九 一分钟 对 超出 之后 国内 主叫 都 是 一毛 九 一分钟 对
恩 您好 很 高兴 为您服务   嗯 加 流量 会 比较 划算 也 是
您好 很 高兴 为您服务   呃 您 是 说 本 机号码 还是 其他 号码 呢
您好 很 高兴 为您服务   嗯 这个 没有 我们 自然 都 是 一年
您好 很 高兴 为您服务   三十 八块钱 是 五十分钟 通话 三百 兆 流量 超出 打电话 一毛 九 一分钟 全国 接听 免费 的
您好 很 高兴 为您服务   一百二十八 您 说 什么 送 手机 对 吧 他 是 承诺 消费 的 每月 话费 消费 一百二十八 块钱 然后
您好 很 高兴 为您服务   您 可以 发 一个 一百零八 套餐 签约 一年 每个 月 返还 您 十六块 钱
您好 很 高兴 为您服务   嗯 嗯 好 的 宽带 之后 我 帮 您 转接 到 宽带 专席 的
服务   先生
您好 很 高兴 为您服务   唉 您好
您好 很 高兴 为您服务   有 一个 三有 三百 分钟 的 您 现在 是 呃 九十八 吧 三百 分钟 就 一百零八 的 然后 还有 五百 分钟 的 一百三十八 的
我 下个月 想换 最 基础 的 只要 能 接电话 接 短信 的 套餐 有些 什么 呀 低 的话 十八块 钱   十八块 钱 的话 里面 一 百兆 流量 没有 分钟 数 打电话 一毛 九 一分钟 全国 接听 免费
您好 很 高兴 服务   这样 一个 问题 呀
您好 很 高兴 为您服务   统一 给 员工 配 手机号 现在 没有 集团 套餐 套餐 都 是 属于 个人 套餐 的 支付宝
就是 我 现在 需要   你 要 送 话费 的话 您 要 升级 升 到 一百零八 它 是 每个 月 送 您 十六块 钱
服务   啊 它 不是 套餐 它 就是 一个 活动 就是 套餐 里 本身 啊 您 要 选 一个 流量 包 之前 的 五十 的 然后 再 另外 买个 通话 包 最少 十八元 五十分钟 这样 是 六 十八块 五十元 这 一档 的 流量 它 每月 送 一 g 的 本地 流量 一个 g 的 国内 夜间 流量 家里 只有 一个 g 就 三个 g 了 另外 还有 三个 g 是 看咪咕 视频 的 一个 ipp 的 一个 软件 的 流量 本地 的 送 了 三个 月 的 这样 算 就是 那个 集团 掉 算 的
您好 兴 为您服务   嗯 宽带 的话 帮 您 接到 宽带 服务 专席 问 一下
很 高兴 为 您   你 说 去 日本 吗 对 的 有 一个 是 国际漫游 国际漫游 的 对 发送 国际 漫 就 可以 了 就 开通 的话 没有 功能 费 的 就 三十 就是 开通 立即 生效 的
很 高兴 为您服务   手机号码 下个月 的 套餐 是 吗 你 下个月 的 套餐 的话 我 帮 您 看 了 一下 女士 是 一个二十 八块钱 的 一个 四 g 飞享 套餐
就 一天 三十块 那种 对 吧   这种 这种 有 的 自动 会算 的 这个 三元 一天 这个 不用 开 的 就 到 现在
您好 很 高兴 服务   对
您好 请 讲   改 多少 套餐 先生 五十八 的 对 吗
您好 很 高兴 为您服务   服务 啊
您好 很 高兴 为您服务   幺 三五 零 幺 七九 八七 九八 对 吧 你 帮 我 现在
您好 请 您好 您好 很 高兴 为您服务   呃 请 说
您好 很 高兴 为您服务 您好   免费 升级成 九 g 的 流量
您好 请 讲   五十块 钱 没有 六个 g 要换 套餐 自选 套餐 有 六 十八块 一个月 是 送 您 五十分钟 通话 一个 g 的 流量 然后 再 额外 多 送给 您 我 再 跟 你 讲 呀 那 要 额外 多 送给 您 一个 g 本地 的 一个 g 夜间 的 再 送 三个 g 的 咪 咕 定向 流量
您好 很 高兴 为您服务   是 您 公司 需要 有 开通 这种 存 发短信 的 平台 还是 说 这个 手机号码
您好 很 高兴 为您服务   什么 地方 装 宽带 呢
您好 很 高兴 为您服务 恩 你好   集团 短号 那 是 公司 那边 去 办理 的 账号
很 高兴 为您服务   对 有 的
您好 很 高兴 为您服务   我们 现在 最低 月租 是 十八块 包含 一 百兆 流量 全国 免 接听 打 出去 的 是 一毛 九 一分钟 这 样子 的
您好 很 高兴 为您服务   呃 只能 办 公司 的
您好 很 高兴 为您服务   流量 套餐 很 多种 的 那 您 是 这个 月加 流量 的 意思 是 吧
为您服务   阿波罗 是 什么 呀 没 听懂 这个 套餐 名字
您好 很 高兴 为您服务 喂 你好 就是 这个 移动 的 卡 现在 不是 可以 办 那种 无限 流量 的 吗 那个 是 怎么办 的 就 转 套餐 的 吗 不是 手机卡 呀 您 说 手机 流量 吗 流量 部分 呢 对 那个 我 有 个 两百 三十八 套餐 的 里面 有 五百 分钟 通话 流量 不 限量 的   五百
很 高兴 您好 很 高兴 为您服务   您 这个 号码 不是 我们 上海 的 我 帮 您 转回 您 归属 地 咨询 一下 您 稍 等 不要 挂 您 稍 等 噢 可以 啊
高兴 为您服务   现在 有 的 还是 有 长途 的 您 因为 您 这个 是 十六块 钱畅 听 卡 如果 您 要 那种 没有 漫游 长途 要 改 套餐 的 现在 我们 套餐 最低 呢 是 十八块 钱
您好 很 高兴 为您服务   对 六十元 六个 g 的 一百八十 天 以上
您好 很 高兴 为您服务   想 一下 然后 就 说 你 所 拨打 的 电话
好 很 高兴 服务   现在 套餐 一百五十 八块 一个月 呃 然后 里面 是 五百 一 十分钟 的话 两个 g 的 流量
您好 很 高兴 为您服务   噢 那 您 这个 五十八 的 四 g 飞享 套餐 只能 办 六十块 六个 g 的 十二个 g 的 您 办 不了 的
您好 很 很 高兴 为您服务   那 这个 您 只要 开 了 国际漫游 就行了 如果 这个 国家 有 这个 标准 的话 不 需要 开通 这种 自动 一天 一天 这种 送会 生效 的 唉 对
为您服务   最短 三十天
高兴 为您服务   就 想 问 一下 二 幺 幺 您 现在 用 还是 只用 到 这个 月底 呢
您好 很 高兴 为您服务   来电显示 就是 您 的 手机 上面 的话 那个 可以 看到 别人 的 号码 打 进来 然后 的话 您 再 打 别人 号码 的 时候 别人 也 可以 看到 你 的 号码
您好 兴 为您服务   之前 那个 包 按天 折算 的 一个月 只能 开 一次 对 您 再 开 的话 这种 开 不了 了 您 现在 目前 在 上海 用 还是 在 外地 用 啊
您好 很 高兴 为您服务   呃 您 稍微 呃 喂 本 机号码 办理 对 吗 本机
您好 很 高兴 为您服务   您 说 的 是 哪个 号码 本机 吗
您好 兴 为您服务   您好 有 什么 可以 帮 您
套餐 稍 您好 很 高兴 为您服务 什么   啊
您好 很 高兴 为您服务   有 的
您好 很 高兴 为您服务   其他 不行 啊 加油 包 只能 用 后面 的 前面 超过 的 是 不能 追溯 的 而且 而且 您 超 了 九百多 兆 的 加油 包 差不多 五十块 一个 g 啊 其实 也 就 差 十块钱 吗 对
您好 很 高兴 为您服务   宽带 是 吗
您好 很 高兴 为您服务   请问 您 是 到 哪 哪里 漫游 啊
您好 很 高兴 为您服务   套餐 没有 到期 只不过 有些 送 话费 的 活动 到期 了 就是 我 不 建议您 再办 目前 的 活动 需要 把 您 套餐 改掉 的 你 要 改 吧
很 高兴 为您服务   去 香港 的话 帮 您 开 国际漫游 然后 那个 流量 费 和 漫游 一些 套餐 呢
您好 很 高兴 为您服务   五十 八块钱 您 现在 用 的 套餐 我 看 一下 您 是 一个 飞享 套餐 一百 分钟 通话 五百 兆 流量 的 他 是 打电话 一毛 九 一分钟 全国 接听 免费 意思
您好 很 高兴 服务   您好 请 讲 嗯 嗯
幺 三 幺   做充 一百块 钱
您好 兴 为您服务   流量 多 的话 嗯 您 大概 需要 多少 每个 月 一共
您好 很 高兴 为您服务   嗯 两个 g 流量 加 五十分钟 通话 每个 月 返 十三 对 吧
很 高兴 为您服务   呃 我 帮 您 转到 我们 宽带 热线 请 不要 挂机 不要 挂 几个 问题 不 客气 我 将 您 电话 转接 专席 处理 请稍等
您好 很 高兴 为您服务 唉 你 好好 哎 我 想 咨询 一下 哈 哎 因为 我们 单位 的 还是 需要 办 一些 那个 电话卡 电话卡 呢 就是说 呃 我们 打电话 时间 会长 一些 这样 会 比 你 一般 要 办好 一张 所以 说 想 咨询 一下 你们 这方面 的 业务 有没有 比较 优惠 的 呀   呃 基本上 是 打 本地 的 上海 本地
您好 很 高兴 为您服务   你 说 什么 通话 呀
您好 高兴 为您服务   宽带 业务 有 的 我们 有个 专席 我 帮 您 转过 去 咨询 一下 宽带 人员 好 吧 好 的 谢谢 啊 不 客气 为了 更好 解决问题 我 将 电话 转接 专席 处理 请稍等
您好 很 高兴 服务   但 现在 目前 下线 了 目前 没有
啊   对 有 的 可以 帮 您 开机 电子 发票 推送 到 您 幺 三九 邮箱 里面 一下 再 打印 出来 是 可以 报销 用 的
您好 很 高兴 为您服务   嗯 我
您好 很 高兴 为您服务   宽带 呃 是 什么 问题 请 讲
您好 请 讲   唉 你好
您好 很 高兴 为您服务   呃 您 说 的 是 什么 是 那种 上网卡 吗
您好 很 高兴 为您服务   嗯 流量 用 完 了 您 这边 的话 要加 流量 包是 吗
这个 您好 很 高兴 服务   也就是说 您 额外 加 了 一个 二十块 的 流量 包 一直 有效 的 那 当月 是 扣 您 七块 九毛二 给 您 一百一十 八点 三六兆 流量 下个月 开始 二十块 三百 兆 那 这个 流量 包 下个月 要 不要 退掉
您好 请 讲   九十 八块钱 五个 g 流量 您 稍 等 我 帮 您 查 一下
您好 高兴 为您服务   现 目前 的话 这个 套餐 对应 的 是 二十块 钱 两个 g 的
您好 很 高兴 为您服务   您 目前 套餐 的话 是 一个 飞享 套餐 八十八 一块钱 一个月 的
您好 很 高兴 为您服务   有 的 女士 但是 的话 这样的话 最低 也 要 五十 八块钱 一个月 然后 的话 没有 通话 分钟 数 打电话 打 一个 算 一个 一毛 九 一分钟 然后 的话 流量 是 两个 g 的 全国 通用 流量 再 送 两个 g 的 全国 通用 流量 送到 一 八年 的 六月份 但是 每个 月 用不完 是 要 清零 的
为您服务   您 稍 等 我 看 一下 对 有 的
把 这个 月 用 对 吧   本月 用 是 吗 啊 十元 有 一个二十 加 二十块 钱 加一点 五 g 流量 月底 清零 吧 就 可以 吗
您好 很 高兴 为您服务   那个 是 公司 的 账户 优惠 套餐 这个 现在 您 不用 付费 的
嗯   没有 一个 任 我 翻 的 流量 包 就 五十块 钱 就 叠加 包 这个 包要 退掉 的
您好 很 高兴 为您服务   然后 下午 是 五点 到 八点 这样
您好 很 高兴 服务   您好
您好 很 高兴 为您服务   泰国 的话 流量 方面 对 吧
啊 您好 很 高兴 为您服务 唉   没有 什么
为您服务   这 使用费 对 每个 月 三块 钱 这个 功能 费要 收 的
